"Id","Pred"
"2013_1112_1334",0.93
"2013_1112_1338",0.93
"2013_1112_1355",0.93
"2013_1112_1361",0.93
"2013_1112_1380",0.93
"2013_1112_1387",0.83720075469399
"2013_1112_1388",0.93
"2013_1112_1393",0.679183260104211
"2013_1112_1396",0.93
"2013_1112_1417",0.745516203661275
"2013_1112_1424",0.93
"2013_1112_1433",0.93
"2013_1112_1434",0.93
"2013_1112_1437",0.926136934643714
"2013_1112_1443",0.93
"2013_1112_1455",0.592596937089308
"2013_1112_1458",0.162433176136142
"2013_1125_1129",0.551363848784475
"2013_1125_1137",0.104842585765251
"2013_1125_1139",0.05
"2013_1125_1143",0.108337097609058
"2013_1125_1153",0.05
"2013_1125_1160",0.201382036784908
"2013_1125_1161",0.196681562954866
"2013_1125_1166",0.05
"2013_1125_1172",0.186185642814423
"2013_1125_1181",0.05
"2013_1125_1195",0.05
"2013_1125_1196",0.05
"2013_1125_1207",0.180924194969169
"2013_1125_1211",0.05
"2013_1125_1217",0.0752101700980847
"2013_1125_1228",0.05
"2013_1125_1231",0.05
"2013_1125_1233",0.567005295922981
"2013_1125_1235",0.05
"2013_1125_1241",0.191604100517775
"2013_1125_1242",0.05
"2013_1125_1243",0.183571854804703
"2013_1125_1247",0.05
"2013_1125_1251",0.413669900059521
"2013_1125_1254",0.397301633944129
"2013_1125_1257",0.05
"2013_1125_1266",0.05
"2013_1125_1272",0.05
"2013_1125_1274",0.05
"2013_1125_1276",0.05
"2013_1125_1277",0.05
"2013_1125_1278",0.05
"2013_1125_1279",0.0840287857043271
"2013_1125_1281",0.270600042690783
"2013_1125_1285",0.514746248333949
"2013_1125_1292",0.446277076536891
"2013_1125_1299",0.314961310098358
"2013_1125_1301",0.05
"2013_1125_1307",0.357578146966716
"2013_1125_1308",0.431408095026453
"2013_1125_1314",0.05
"2013_1125_1322",0.108261405880982
"2013_1125_1323",0.05
"2013_1125_1326",0.05
"2013_1125_1328",0.05
"2013_1125_1329",0.194212368925734
"2013_1125_1332",0.05
"2013_1125_1334",0.328711786172152
"2013_1125_1338",0.05
"2013_1125_1355",0.297507515647897
"2013_1125_1361",0.05
"2013_1125_1380",0.373508832041729
"2013_1125_1387",0.05
"2013_1125_1388",0.180630635717894
"2013_1125_1393",0.05
"2013_1125_1396",0.0514733470002605
"2013_1125_1417",0.05
"2013_1125_1424",0.314990604642632
"2013_1125_1433",0.0739711542829778
"2013_1125_1434",0.284532844892655
"2013_1125_1437",0.05
"2013_1125_1443",0.05
"2013_1125_1455",0.05
"2013_1125_1458",0.05
"2013_1129_1137",0.0552797498508341
"2013_1129_1139",0.05
"2013_1129_1143",0.0589728954495968
"2013_1129_1153",0.05
"2013_1129_1160",0.150018188000434
"2013_1129_1161",0.145317714170391
"2013_1129_1166",0.05
"2013_1129_1172",0.134821794029948
"2013_1129_1181",0.05
"2013_1129_1195",0.05
"2013_1129_1196",0.05
"2013_1129_1207",0.129560346184694
"2013_1129_1211",0.05
"2013_1129_1217",0.05
"2013_1129_1228",0.05
"2013_1129_1231",0.05
"2013_1129_1233",0.515641447138506
"2013_1129_1235",0.05
"2013_1129_1241",0.140240251733301
"2013_1129_1242",0.05
"2013_1129_1243",0.132208006020228
"2013_1129_1247",0.05
"2013_1129_1251",0.362306051275046
"2013_1129_1254",0.345937785159654
"2013_1129_1257",0.05
"2013_1129_1266",0.05
"2013_1129_1272",0.05
"2013_1129_1274",0.05
"2013_1129_1276",0.05
"2013_1129_1277",0.05
"2013_1129_1278",0.05
"2013_1129_1279",0.05
"2013_1129_1281",0.219236193906308
"2013_1129_1285",0.463382399549474
"2013_1129_1292",0.394913227752416
"2013_1129_1299",0.263597461313884
"2013_1129_1301",0.05
"2013_1129_1307",0.306214298182241
"2013_1129_1308",0.380044246241978
"2013_1129_1314",0.05
"2013_1129_1322",0.0568975570965076
"2013_1129_1323",0.05
"2013_1129_1326",0.05
"2013_1129_1328",0.05
"2013_1129_1329",0.142848520141259
"2013_1129_1332",0.05
"2013_1129_1334",0.277347937387677
"2013_1129_1338",0.05
"2013_1129_1355",0.246143666863422
"2013_1129_1361",0.05
"2013_1129_1380",0.322144983257254
"2013_1129_1387",0.05
"2013_1129_1388",0.129266786933419
"2013_1129_1393",0.05
"2013_1129_1396",0.05
"2013_1129_1417",0.05
"2013_1129_1424",0.263626755858157
"2013_1129_1433",0.05
"2013_1129_1434",0.23316899610818
"2013_1129_1437",0.05
"2013_1129_1443",0.05
"2013_1129_1455",0.05
"2013_1129_1458",0.05
"2013_1137_1139",0.05
"2013_1137_1143",0.503494511843807
"2013_1137_1153",0.325546942942014
"2013_1137_1160",0.596539451019657
"2013_1137_1161",0.591838977189615
"2013_1137_1166",0.429253498985042
"2013_1137_1172",0.581343057049172
"2013_1137_1181",0.05
"2013_1137_1195",0.274284545139443
"2013_1137_1196",0.05
"2013_1137_1207",0.576081609203918
"2013_1137_1211",0.052878292868809
"2013_1137_1217",0.470367584332834
"2013_1137_1228",0.335601191172794
"2013_1137_1231",0.200493148663171
"2013_1137_1233",0.93
"2013_1137_1235",0.110016080359699
"2013_1137_1241",0.586761514752524
"2013_1137_1242",0.05
"2013_1137_1243",0.578729269039452
"2013_1137_1247",0.371673663946147
"2013_1137_1251",0.80882731429427
"2013_1137_1254",0.792459048178878
"2013_1137_1257",0.05
"2013_1137_1266",0.05
"2013_1137_1272",0.315998442359826
"2013_1137_1274",0.219414618949604
"2013_1137_1276",0.05
"2013_1137_1277",0.05
"2013_1137_1278",0.24254822946373
"2013_1137_1279",0.479186199939076
"2013_1137_1281",0.665757456925532
"2013_1137_1285",0.909903662568698
"2013_1137_1292",0.84143449077164
"2013_1137_1299",0.710118724333107
"2013_1137_1301",0.0579114038566094
"2013_1137_1307",0.752735561201465
"2013_1137_1308",0.826565509261202
"2013_1137_1314",0.05
"2013_1137_1322",0.503418820115731
"2013_1137_1323",0.133649631159289
"2013_1137_1326",0.0805049722051223
"2013_1137_1328",0.162994094033437
"2013_1137_1329",0.589369783160483
"2013_1137_1332",0.192411399226439
"2013_1137_1334",0.723869200406901
"2013_1137_1338",0.26423984979054
"2013_1137_1355",0.692664929882645
"2013_1137_1361",0.288538239937993
"2013_1137_1380",0.768666246276478
"2013_1137_1387",0.162174026869099
"2013_1137_1388",0.575788049952643
"2013_1137_1393",0.05
"2013_1137_1396",0.443043722951857
"2013_1137_1417",0.0704894758363835
"2013_1137_1424",0.710148018877381
"2013_1137_1433",0.469128568517727
"2013_1137_1434",0.679690259127403
"2013_1137_1437",0.252019515552186
"2013_1137_1443",0.314952047944503
"2013_1137_1455",0.05
"2013_1137_1458",0.05
"2013_1139_1143",0.93
"2013_1139_1153",0.880070997389086
"2013_1139_1160",0.93
"2013_1139_1161",0.93
"2013_1139_1166",0.93
"2013_1139_1172",0.93
"2013_1139_1181",0.05
"2013_1139_1195",0.828808599586515
"2013_1139_1196",0.195503096343164
"2013_1139_1207",0.93
"2013_1139_1211",0.600645759808714
"2013_1139_1217",0.93
"2013_1139_1228",0.890125245619866
"2013_1139_1231",0.755017203110243
"2013_1139_1233",0.93
"2013_1139_1235",0.66454013480677
"2013_1139_1241",0.93
"2013_1139_1242",0.52264319028426
"2013_1139_1243",0.93
"2013_1139_1247",0.920770480364431
"2013_1139_1251",0.93
"2013_1139_1254",0.93
"2013_1139_1257",0.121701509669324
"2013_1139_1266",0.404947631003794
"2013_1139_1272",0.870522496806897
"2013_1139_1274",0.773938673396676
"2013_1139_1276",0.156458169354368
"2013_1139_1277",0.251155219945326
"2013_1139_1278",0.797072283910801
"2013_1139_1279",0.93
"2013_1139_1281",0.93
"2013_1139_1285",0.93
"2013_1139_1292",0.93
"2013_1139_1299",0.93
"2013_1139_1301",0.61041803456138
"2013_1139_1307",0.93
"2013_1139_1308",0.93
"2013_1139_1314",0.466504194440348
"2013_1139_1322",0.93
"2013_1139_1323",0.688173685606361
"2013_1139_1326",0.635029026652194
"2013_1139_1328",0.717518148480509
"2013_1139_1329",0.93
"2013_1139_1332",0.746935453673511
"2013_1139_1334",0.93
"2013_1139_1338",0.818763904237612
"2013_1139_1355",0.93
"2013_1139_1361",0.843062294385064
"2013_1139_1380",0.93
"2013_1139_1387",0.716698081316171
"2013_1139_1388",0.93
"2013_1139_1393",0.558680586726392
"2013_1139_1396",0.93
"2013_1139_1417",0.625013530283455
"2013_1139_1424",0.93
"2013_1139_1433",0.93
"2013_1139_1434",0.93
"2013_1139_1437",0.806543569999257
"2013_1139_1443",0.869476102391575
"2013_1139_1455",0.472094263711488
"2013_1139_1458",0.05
"2013_1143_1153",0.322052431098207
"2013_1143_1160",0.59304493917585
"2013_1143_1161",0.588344465345807
"2013_1143_1166",0.425758987141235
"2013_1143_1172",0.577848545205365
"2013_1143_1181",0.05
"2013_1143_1195",0.270790033295636
"2013_1143_1196",0.05
"2013_1143_1207",0.572587097360111
"2013_1143_1211",0.05
"2013_1143_1217",0.466873072489026
"2013_1143_1228",0.332106679328987
"2013_1143_1231",0.196998636819364
"2013_1143_1233",0.93
"2013_1143_1235",0.106521568515891
"2013_1143_1241",0.583267002908717
"2013_1143_1242",0.05
"2013_1143_1243",0.575234757195644
"2013_1143_1247",0.36817915210234
"2013_1143_1251",0.805332802450463
"2013_1143_1254",0.788964536335071
"2013_1143_1257",0.05
"2013_1143_1266",0.05
"2013_1143_1272",0.312503930516018
"2013_1143_1274",0.215920107105797
"2013_1143_1276",0.05
"2013_1143_1277",0.05
"2013_1143_1278",0.239053717619922
"2013_1143_1279",0.475691688095269
"2013_1143_1281",0.662262945081725
"2013_1143_1285",0.906409150724891
"2013_1143_1292",0.837939978927833
"2013_1143_1299",0.7066242124893
"2013_1143_1301",0.0542182582578468
"2013_1143_1307",0.749241049357658
"2013_1143_1308",0.823070997417395
"2013_1143_1314",0.05
"2013_1143_1322",0.499924308271924
"2013_1143_1323",0.130155119315482
"2013_1143_1326",0.0770104603613151
"2013_1143_1328",0.15949958218963
"2013_1143_1329",0.585875271316676
"2013_1143_1332",0.188916887382632
"2013_1143_1334",0.720374688563093
"2013_1143_1338",0.260745337946733
"2013_1143_1355",0.689170418038838
"2013_1143_1361",0.285043728094185
"2013_1143_1380",0.76517173443267
"2013_1143_1387",0.158679515025292
"2013_1143_1388",0.572293538108835
"2013_1143_1393",0.05
"2013_1143_1396",0.43954921110805
"2013_1143_1417",0.0669949639925763
"2013_1143_1424",0.706653507033574
"2013_1143_1433",0.46563405667392
"2013_1143_1434",0.676195747283596
"2013_1143_1437",0.248525003708378
"2013_1143_1443",0.311457536100696
"2013_1143_1455",0.05
"2013_1143_1458",0.05
"2013_1153_1160",0.770992508077643
"2013_1153_1161",0.7662920342476
"2013_1153_1166",0.603706556043028
"2013_1153_1172",0.755796114107158
"2013_1153_1181",0.05
"2013_1153_1195",0.448737602197429
"2013_1153_1196",0.05
"2013_1153_1207",0.750534666261903
"2013_1153_1211",0.220574762419628
"2013_1153_1217",0.644820641390819
"2013_1153_1228",0.51005424823078
"2013_1153_1231",0.374946205721157
"2013_1153_1233",0.93
"2013_1153_1235",0.284469137417684
"2013_1153_1241",0.76121457181051
"2013_1153_1242",0.142572192895174
"2013_1153_1243",0.753182326097437
"2013_1153_1247",0.546126721004133
"2013_1153_1251",0.93
"2013_1153_1254",0.93
"2013_1153_1257",0.05
"2013_1153_1266",0.05
"2013_1153_1272",0.490451499417811
"2013_1153_1274",0.39386767600759
"2013_1153_1276",0.05
"2013_1153_1277",0.05
"2013_1153_1278",0.417001286521715
"2013_1153_1279",0.653639256997062
"2013_1153_1281",0.840210513983518
"2013_1153_1285",0.93
"2013_1153_1292",0.93
"2013_1153_1299",0.884571781391093
"2013_1153_1301",0.230347037172294
"2013_1153_1307",0.924999982739406
"2013_1153_1308",0.93
"2013_1153_1314",0.0864331970512618
"2013_1153_1322",0.677871877173717
"2013_1153_1323",0.308102688217275
"2013_1153_1326",0.254958029263108
"2013_1153_1328",0.337447151091423
"2013_1153_1329",0.763822840218469
"2013_1153_1332",0.366864456284425
"2013_1153_1334",0.898322257464886
"2013_1153_1338",0.438692906848526
"2013_1153_1355",0.867117986940631
"2013_1153_1361",0.462991296995978
"2013_1153_1380",0.93
"2013_1153_1387",0.336627083927085
"2013_1153_1388",0.750241107010628
"2013_1153_1393",0.178609589337305
"2013_1153_1396",0.617496780009842
"2013_1153_1417",0.244942532894369
"2013_1153_1424",0.884601075935367
"2013_1153_1433",0.643581625575713
"2013_1153_1434",0.854143316185389
"2013_1153_1437",0.426472572610171
"2013_1153_1443",0.489405105002489
"2013_1153_1455",0.092023266322402
"2013_1153_1458",0.05
"2013_1160_1161",0.495299526169957
"2013_1160_1166",0.332714047965385
"2013_1160_1172",0.484803606029515
"2013_1160_1181",0.05
"2013_1160_1195",0.177745094119786
"2013_1160_1196",0.05
"2013_1160_1207",0.479542158184261
"2013_1160_1211",0.05
"2013_1160_1217",0.373828133313176
"2013_1160_1228",0.239061740153137
"2013_1160_1231",0.103953697643514
"2013_1160_1233",0.865623259138073
"2013_1160_1235",0.05
"2013_1160_1241",0.490222063732867
"2013_1160_1242",0.05
"2013_1160_1243",0.482189818019794
"2013_1160_1247",0.27513421292649
"2013_1160_1251",0.712287863274613
"2013_1160_1254",0.69591959715922
"2013_1160_1257",0.05
"2013_1160_1266",0.05
"2013_1160_1272",0.219458991340168
"2013_1160_1274",0.122875167929947
"2013_1160_1276",0.05
"2013_1160_1277",0.05
"2013_1160_1278",0.146008778444072
"2013_1160_1279",0.382646748919419
"2013_1160_1281",0.569218005905875
"2013_1160_1285",0.813364211549041
"2013_1160_1292",0.744895039751983
"2013_1160_1299",0.61357927331345
"2013_1160_1301",0.05
"2013_1160_1307",0.656196110181808
"2013_1160_1308",0.730026058241545
"2013_1160_1314",0.05
"2013_1160_1322",0.406879369096074
"2013_1160_1323",0.05
"2013_1160_1326",0.05
"2013_1160_1328",0.0664546430137799
"2013_1160_1329",0.492830332140826
"2013_1160_1332",0.0958719482067821
"2013_1160_1334",0.627329749387243
"2013_1160_1338",0.167700398770883
"2013_1160_1355",0.596125478862988
"2013_1160_1361",0.191998788918335
"2013_1160_1380",0.67212679525682
"2013_1160_1387",0.0656345758494418
"2013_1160_1388",0.479248598932985
"2013_1160_1393",0.05
"2013_1160_1396",0.346504271932199
"2013_1160_1417",0.05
"2013_1160_1424",0.613608567857724
"2013_1160_1433",0.37258911749807
"2013_1160_1434",0.583150808107746
"2013_1160_1437",0.155480064532528
"2013_1160_1443",0.218412596924846
"2013_1160_1455",0.05
"2013_1160_1458",0.05
"2013_1161_1166",0.337414521795428
"2013_1161_1172",0.489504079859557
"2013_1161_1181",0.05
"2013_1161_1195",0.182445567949828
"2013_1161_1196",0.05
"2013_1161_1207",0.484242632014303
"2013_1161_1211",0.05
"2013_1161_1217",0.378528607143219
"2013_1161_1228",0.24376221398318
"2013_1161_1231",0.108654171473556
"2013_1161_1233",0.870323732968115
"2013_1161_1235",0.05
"2013_1161_1241",0.49492253756291
"2013_1161_1242",0.05
"2013_1161_1243",0.486890291849837
"2013_1161_1247",0.279834686756533
"2013_1161_1251",0.716988337104655
"2013_1161_1254",0.700620070989263
"2013_1161_1257",0.05
"2013_1161_1266",0.05
"2013_1161_1272",0.224159465170211
"2013_1161_1274",0.12757564175999
"2013_1161_1276",0.05
"2013_1161_1277",0.05
"2013_1161_1278",0.150709252274115
"2013_1161_1279",0.387347222749461
"2013_1161_1281",0.573918479735917
"2013_1161_1285",0.818064685379084
"2013_1161_1292",0.749595513582025
"2013_1161_1299",0.618279747143493
"2013_1161_1301",0.05
"2013_1161_1307",0.660896584011851
"2013_1161_1308",0.734726532071587
"2013_1161_1314",0.05
"2013_1161_1322",0.411579842926117
"2013_1161_1323",0.05
"2013_1161_1326",0.05
"2013_1161_1328",0.0711551168438226
"2013_1161_1329",0.497530805970868
"2013_1161_1332",0.100572422036825
"2013_1161_1334",0.632030223217286
"2013_1161_1338",0.172400872600926
"2013_1161_1355",0.600825952693031
"2013_1161_1361",0.196699262748378
"2013_1161_1380",0.676827269086863
"2013_1161_1387",0.0703350496794844
"2013_1161_1388",0.483949072763028
"2013_1161_1393",0.05
"2013_1161_1396",0.351204745762242
"2013_1161_1417",0.05
"2013_1161_1424",0.618309041687766
"2013_1161_1433",0.377289591328112
"2013_1161_1434",0.587851281937789
"2013_1161_1437",0.160180538362571
"2013_1161_1443",0.223113070754889
"2013_1161_1455",0.05
"2013_1161_1458",0.05
"2013_1166_1172",0.65208955806413
"2013_1166_1181",0.05
"2013_1166_1195",0.3450310461544
"2013_1166_1196",0.05
"2013_1166_1207",0.646828110218875
"2013_1166_1211",0.1168682063766
"2013_1166_1217",0.541114085347791
"2013_1166_1228",0.406347692187752
"2013_1166_1231",0.271239649678129
"2013_1166_1233",0.93
"2013_1166_1235",0.180762581374656
"2013_1166_1241",0.657508015767482
"2013_1166_1242",0.0500314060868466
"2013_1166_1243",0.649475770054409
"2013_1166_1247",0.442420164961105
"2013_1166_1251",0.879573815309228
"2013_1166_1254",0.863205549193835
"2013_1166_1257",0.05
"2013_1166_1266",0.05
"2013_1166_1272",0.386744943374783
"2013_1166_1274",0.290161119964562
"2013_1166_1276",0.05
"2013_1166_1277",0.05
"2013_1166_1278",0.313294730478687
"2013_1166_1279",0.549932700954034
"2013_1166_1281",0.73650395794049
"2013_1166_1285",0.93
"2013_1166_1292",0.912180991786598
"2013_1166_1299",0.780865225348065
"2013_1166_1301",0.126640481129265
"2013_1166_1307",0.823482062216423
"2013_1166_1308",0.897312010276159
"2013_1166_1314",0.05
"2013_1166_1322",0.574165321130689
"2013_1166_1323",0.204396132174247
"2013_1166_1326",0.15125147322008
"2013_1166_1328",0.233740595048395
"2013_1166_1329",0.660116284175441
"2013_1166_1332",0.263157900241397
"2013_1166_1334",0.794615701421858
"2013_1166_1338",0.334986350805498
"2013_1166_1355",0.763411430897603
"2013_1166_1361",0.35928474095295
"2013_1166_1380",0.839412747291435
"2013_1166_1387",0.232920527884057
"2013_1166_1388",0.6465345509676
"2013_1166_1393",0.0749030332942773
"2013_1166_1396",0.513790223966814
"2013_1166_1417",0.141235976851341
"2013_1166_1424",0.780894519892338
"2013_1166_1433",0.539875069532684
"2013_1166_1434",0.750436760142361
"2013_1166_1437",0.322766016567143
"2013_1166_1443",0.385698548959461
"2013_1166_1455",0.05
"2013_1166_1458",0.05
"2013_1172_1181",0.05
"2013_1172_1195",0.192941488090271
"2013_1172_1196",0.05
"2013_1172_1207",0.494738552154746
"2013_1172_1211",0.05
"2013_1172_1217",0.389024527283662
"2013_1172_1228",0.254258134123623
"2013_1172_1231",0.119150091613999
"2013_1172_1233",0.880819653108558
"2013_1172_1235",0.05
"2013_1172_1241",0.505418457703352
"2013_1172_1242",0.05
"2013_1172_1243",0.49738621199028
"2013_1172_1247",0.290330606896975
"2013_1172_1251",0.727484257245098
"2013_1172_1254",0.711115991129706
"2013_1172_1257",0.05
"2013_1172_1266",0.05
"2013_1172_1272",0.234655385310654
"2013_1172_1274",0.138071561900432
"2013_1172_1276",0.05
"2013_1172_1277",0.05
"2013_1172_1278",0.161205172414558
"2013_1172_1279",0.397843142889904
"2013_1172_1281",0.58441439987636
"2013_1172_1285",0.828560605519526
"2013_1172_1292",0.760091433722468
"2013_1172_1299",0.628775667283935
"2013_1172_1301",0.05
"2013_1172_1307",0.671392504152293
"2013_1172_1308",0.74522245221203
"2013_1172_1314",0.05
"2013_1172_1322",0.422075763066559
"2013_1172_1323",0.0523065741101174
"2013_1172_1326",0.05
"2013_1172_1328",0.0816510369842652
"2013_1172_1329",0.508026726111311
"2013_1172_1332",0.111068342177267
"2013_1172_1334",0.642526143357729
"2013_1172_1338",0.182896792741368
"2013_1172_1355",0.611321872833474
"2013_1172_1361",0.207195182888821
"2013_1172_1380",0.687323189227306
"2013_1172_1387",0.080830969819927
"2013_1172_1388",0.494444992903471
"2013_1172_1393",0.05
"2013_1172_1396",0.361700665902685
"2013_1172_1417",0.05
"2013_1172_1424",0.628804961828209
"2013_1172_1433",0.387785511468555
"2013_1172_1434",0.598347202078232
"2013_1172_1437",0.170676458503014
"2013_1172_1443",0.233608990895331
"2013_1172_1455",0.05
"2013_1172_1458",0.05
"2013_1181_1195",0.93
"2013_1181_1196",0.764565476998561
"2013_1181_1207",0.93
"2013_1181_1211",0.93
"2013_1181_1217",0.93
"2013_1181_1228",0.93
"2013_1181_1231",0.93
"2013_1181_1233",0.93
"2013_1181_1235",0.93
"2013_1181_1241",0.93
"2013_1181_1242",0.93
"2013_1181_1243",0.93
"2013_1181_1247",0.93
"2013_1181_1251",0.93
"2013_1181_1254",0.93
"2013_1181_1257",0.690763890324722
"2013_1181_1266",0.93
"2013_1181_1272",0.93
"2013_1181_1274",0.93
"2013_1181_1276",0.725520550009765
"2013_1181_1277",0.820217600600724
"2013_1181_1278",0.93
"2013_1181_1279",0.93
"2013_1181_1281",0.93
"2013_1181_1285",0.93
"2013_1181_1292",0.93
"2013_1181_1299",0.93
"2013_1181_1301",0.93
"2013_1181_1307",0.93
"2013_1181_1308",0.93
"2013_1181_1314",0.93
"2013_1181_1322",0.93
"2013_1181_1323",0.93
"2013_1181_1326",0.93
"2013_1181_1328",0.93
"2013_1181_1329",0.93
"2013_1181_1332",0.93
"2013_1181_1334",0.93
"2013_1181_1338",0.93
"2013_1181_1355",0.93
"2013_1181_1361",0.93
"2013_1181_1380",0.93
"2013_1181_1387",0.93
"2013_1181_1388",0.93
"2013_1181_1393",0.93
"2013_1181_1396",0.93
"2013_1181_1417",0.93
"2013_1181_1424",0.93
"2013_1181_1433",0.93
"2013_1181_1434",0.93
"2013_1181_1437",0.93
"2013_1181_1443",0.93
"2013_1181_1455",0.93
"2013_1181_1458",0.61099288341372
"2013_1195_1196",0.05
"2013_1195_1207",0.801797064064475
"2013_1195_1211",0.2718371602222
"2013_1195_1217",0.696083039193391
"2013_1195_1228",0.561316646033352
"2013_1195_1231",0.426208603523728
"2013_1195_1233",0.93
"2013_1195_1235",0.335731535220256
"2013_1195_1241",0.812476969613081
"2013_1195_1242",0.193834590697745
"2013_1195_1243",0.804444723900009
"2013_1195_1247",0.597389118806705
"2013_1195_1251",0.93
"2013_1195_1254",0.93
"2013_1195_1257",0.05
"2013_1195_1266",0.0761390314172791
"2013_1195_1272",0.541713897220383
"2013_1195_1274",0.445130073810161
"2013_1195_1276",0.05
"2013_1195_1277",0.05
"2013_1195_1278",0.468263684324287
"2013_1195_1279",0.704901654799633
"2013_1195_1281",0.891472911786089
"2013_1195_1285",0.93
"2013_1195_1292",0.93
"2013_1195_1299",0.93
"2013_1195_1301",0.281609434974865
"2013_1195_1307",0.93
"2013_1195_1308",0.93
"2013_1195_1314",0.137695594853833
"2013_1195_1322",0.729134274976289
"2013_1195_1323",0.359365086019847
"2013_1195_1326",0.306220427065679
"2013_1195_1328",0.388709548893994
"2013_1195_1329",0.81508523802104
"2013_1195_1332",0.418126854086996
"2013_1195_1334",0.93
"2013_1195_1338",0.489955304651097
"2013_1195_1355",0.918380384743203
"2013_1195_1361",0.51425369479855
"2013_1195_1380",0.93
"2013_1195_1387",0.387889481729656
"2013_1195_1388",0.8015035048132
"2013_1195_1393",0.229871987139877
"2013_1195_1396",0.668759177812414
"2013_1195_1417",0.296204930696941
"2013_1195_1424",0.93
"2013_1195_1433",0.694844023378284
"2013_1195_1434",0.905405713987961
"2013_1195_1437",0.477734970412743
"2013_1195_1443",0.54066750280506
"2013_1195_1455",0.143285664124974
"2013_1195_1458",0.05
"2013_1196_1207",0.93
"2013_1196_1211",0.90514266346555
"2013_1196_1217",0.93
"2013_1196_1228",0.93
"2013_1196_1231",0.93
"2013_1196_1233",0.93
"2013_1196_1235",0.93
"2013_1196_1241",0.93
"2013_1196_1242",0.827140093941096
"2013_1196_1243",0.93
"2013_1196_1247",0.93
"2013_1196_1251",0.93
"2013_1196_1254",0.93
"2013_1196_1257",0.42619841332616
"2013_1196_1266",0.70944453466063
"2013_1196_1272",0.93
"2013_1196_1274",0.93
"2013_1196_1276",0.460955073011204
"2013_1196_1277",0.555652123602162
"2013_1196_1278",0.93
"2013_1196_1279",0.93
"2013_1196_1281",0.93
"2013_1196_1285",0.93
"2013_1196_1292",0.93
"2013_1196_1299",0.93
"2013_1196_1301",0.914914938218216
"2013_1196_1307",0.93
"2013_1196_1308",0.93
"2013_1196_1314",0.771001098097184
"2013_1196_1322",0.93
"2013_1196_1323",0.93
"2013_1196_1326",0.93
"2013_1196_1328",0.93
"2013_1196_1329",0.93
"2013_1196_1332",0.93
"2013_1196_1334",0.93
"2013_1196_1338",0.93
"2013_1196_1355",0.93
"2013_1196_1361",0.93
"2013_1196_1380",0.93
"2013_1196_1387",0.93
"2013_1196_1388",0.93
"2013_1196_1393",0.863177490383227
"2013_1196_1396",0.93
"2013_1196_1417",0.927648989521814
"2013_1196_1424",0.93
"2013_1196_1433",0.93
"2013_1196_1434",0.93
"2013_1196_1437",0.93
"2013_1196_1443",0.93
"2013_1196_1455",0.776591167368324
"2013_1196_1458",0.346427406415159
"2013_1207_1211",0.05
"2013_1207_1217",0.394285975128916
"2013_1207_1228",0.259519581968877
"2013_1207_1231",0.124411539459253
"2013_1207_1233",0.886081100953812
"2013_1207_1235",0.05
"2013_1207_1241",0.510679905548606
"2013_1207_1242",0.05
"2013_1207_1243",0.502647659835534
"2013_1207_1247",0.295592054742229
"2013_1207_1251",0.732745705090352
"2013_1207_1254",0.71637743897496
"2013_1207_1257",0.05
"2013_1207_1266",0.05
"2013_1207_1272",0.239916833155908
"2013_1207_1274",0.143333009745686
"2013_1207_1276",0.05
"2013_1207_1277",0.05
"2013_1207_1278",0.166466620259812
"2013_1207_1279",0.403104590735158
"2013_1207_1281",0.589675847721614
"2013_1207_1285",0.83382205336478
"2013_1207_1292",0.765352881567722
"2013_1207_1299",0.634037115129189
"2013_1207_1301",0.05
"2013_1207_1307",0.676653951997547
"2013_1207_1308",0.750483900057284
"2013_1207_1314",0.05
"2013_1207_1322",0.427337210911814
"2013_1207_1323",0.0575680219553715
"2013_1207_1326",0.05
"2013_1207_1328",0.0869124848295193
"2013_1207_1329",0.513288173956565
"2013_1207_1332",0.116329790022521
"2013_1207_1334",0.647787591202983
"2013_1207_1338",0.188158240586622
"2013_1207_1355",0.616583320678728
"2013_1207_1361",0.212456630734075
"2013_1207_1380",0.69258463707256
"2013_1207_1387",0.0860924176651812
"2013_1207_1388",0.499706440748725
"2013_1207_1393",0.05
"2013_1207_1396",0.366962113747939
"2013_1207_1417",0.05
"2013_1207_1424",0.634066409673463
"2013_1207_1433",0.393046959313809
"2013_1207_1434",0.603608649923486
"2013_1207_1437",0.175937906348268
"2013_1207_1443",0.238870438740585
"2013_1207_1455",0.05
"2013_1207_1458",0.05
"2013_1211_1217",0.923385344591142
"2013_1211_1228",0.789479485811152
"2013_1211_1231",0.654371443301529
"2013_1211_1233",0.93
"2013_1211_1235",0.563894374998056
"2013_1211_1241",0.93
"2013_1211_1242",0.421997430475546
"2013_1211_1243",0.93
"2013_1211_1247",0.825551958584505
"2013_1211_1251",0.93
"2013_1211_1254",0.93
"2013_1211_1257",0.05
"2013_1211_1266",0.30430187119508
"2013_1211_1272",0.769876736998183
"2013_1211_1274",0.673292913587962
"2013_1211_1276",0.0558124095456535
"2013_1211_1277",0.150509460136612
"2013_1211_1278",0.696426524102087
"2013_1211_1279",0.928315278633672
"2013_1211_1281",0.93
"2013_1211_1285",0.93
"2013_1211_1292",0.93
"2013_1211_1299",0.93
"2013_1211_1301",0.509772274752666
"2013_1211_1307",0.93
"2013_1211_1308",0.93
"2013_1211_1314",0.365858434631634
"2013_1211_1322",0.93
"2013_1211_1323",0.587527925797647
"2013_1211_1326",0.53438326684348
